Year,HD_M_Value,HD_M_US,HD_M_REL_US,HBP_M_Value,HBP_M_US,HBP_M_REL_US,HC_M_Value,HC_M_US,HC_M_REL_US,OB_M_Value,OB_M_US,OB_M_REL_US,DB_M_Value,DB_M_US,DB_M_REL_US,Target_Value
2017Centract,5.7,6.4,-0.109375,38.5,32.4,0.188271605,44.1,34.1,0.2933,24.8,30.1,-0.176079734,9.4,10.8,-0.12962963,3.5
2017Centract,11.2,6.4,0.75,30.8,32.4,-0.049382716,41.3,34.1,0.2111,33.5,30.1,0.112956811,15.8,10.8,0.462962963,2.8
2017Centract,4,6.4,-0.375,23.1,32.4,-0.287037037,34.5,34.1,0.0117,36.8,30.1,0.222591362,2.6,10.8,-0.759259259,2.9
2017Centract,6.7,6.4,0.046875,22.5,32.4,-0.305555556,33.7,34.1,-0.0117,37.3,30.1,0.239202658,12.8,10.8,0.185185185,8.5
2017Centract,11.3,6.4,0.765625,42.7,32.4,0.317901235,23.9,34.1,-0.2991,39.5,30.1,0.312292359,11,10.8,0.018518519,3.7
2017Centract,10.7,6.4,0.671875,33.7,32.4,0.040123457,25.2,34.1,-0.2610,28.9,30.1,-0.03986711,14.6,10.8,0.351851852,3.6
2017Centract,3.1,6.4,-0.515625,35.6,32.4,0.098765432,24.7,34.1,-0.2757,43.2,30.1,0.435215947,8.5,10.8,-0.212962963,4.6
2017Centract,11.1,6.4,0.734375,42.9,32.4,0.324074074,28.9,34.1,-0.1525,29.4,30.1,-0.023255814,19.5,10.8,0.805555556,4.9
2017Centract,5.9,6.4,-0.078125,43.4,32.4,0.339506173,33.2,34.1,-0.0264,41.1,30.1,0.365448505,7.2,10.8,-0.333333333,0.9
2017Centract,5.8,6.4,-0.09375,35.7,32.4,0.101851852,35.7,34.1,0.0469,44.3,30.1,0.471760797,8.9,10.8,-0.175925926,2.8
2017Centract,3.7,6.4,-0.421875,40.8,32.4,0.259259259,37.1,34.1,0.0880,42.6,30.1,0.415282392,7.5,10.8,-0.305555556,4.6
2017Centract,8.5,6.4,0.328125,32.9,32.4,0.015432099,27.4,34.1,-0.1965,27.5,30.1,-0.086378738,11,10.8,0.018518519,4.2
2017Centract,10.6,6.4,0.65625,23.4,32.4,-0.277777778,28.4,34.1,-0.1672,27,30.1,-0.102990033,7.1,10.8,-0.342592593,4.7
2017Centract,7.1,6.4,0.109375,27.9,32.4,-0.138888889,32.6,34.1,-0.0440,30.4,30.1,0.009966777,8.9,10.8,-0.175925926,4.4
2017Centract,11.1,6.4,0.734375,36.9,32.4,0.138888889,43.6,34.1,0.2786,35.5,30.1,0.179401993,13.7,10.8,0.268518519,3.1
2017Centract,6.3,6.4,-0.015625,35.6,32.4,0.098765432,27.4,34.1,-0.1965,35.6,30.1,0.182724252,10,10.8,-0.074074074,3
2017Centract,10.5,6.4,0.640625,35,32.4,0.080246914,35.3,34.1,0.0352,22.8,30.1,-0.242524917,8.3,10.8,-0.231481481,1.6
2017Centract,9.2,6.4,0.4375,38.9,32.4,0.200617284,36.6,34.1,0.0733,31.4,30.1,0.043189369,8.7,10.8,-0.194444444,5.3
2017Centract,4.2,6.4,-0.34375,36.2,32.4,0.117283951,32.3,34.1,-0.0528,38.2,30.1,0.26910299,16.9,10.8,0.564814815,3.8
2017Centract,7.3,6.4,0.140625,40.9,32.4,0.262345679,36.4,34.1,0.0674,45.9,30.1,0.524916944,21.7,10.8,1.009259259,4.8
2017Centract,8.4,6.4,0.3125,47.1,32.4,0.453703704,30.6,34.1,-0.1026,22.6,30.1,-0.249169435,8.4,10.8,-0.222222222,4.5
2017Centract,4.5,6.4,-0.296875,24.9,32.4,-0.231481481,35.7,34.1,0.0469,24.4,30.1,-0.189368771,7,10.8,-0.351851852,1.9
2017Centract,6.9,6.4,0.078125,29.2,32.4,-0.098765432,21.7,34.1,-0.3636,36,30.1,0.196013289,9.4,10.8,-0.12962963,3.1
2017Centract,7.4,6.4,0.15625,36.8,32.4,0.135802469,23,34.1,-0.3255,30.9,30.1,0.026578073,8.5,10.8,-0.212962963,2
2017Centract,2.7,6.4,-0.578125,8.7,32.4,-0.731481481,33.2,34.1,-0.0264,24.6,30.1,-0.182724252,5.4,10.8,-0.5,5.5
2017Centract,4.3,6.4,-0.328125,31.7,32.4,-0.021604938,41.3,34.1,0.2111,30.8,30.1,0.023255814,12.8,10.8,0.185185185,2.6
2017Centract,6.9,6.4,0.078125,44.9,32.4,0.385802469,38.3,34.1,0.1232,23.4,30.1,-0.222591362,8.6,10.8,-0.203703704,5.3
2017Centract,2.1,6.4,-0.671875,33.9,32.4,0.046296296,37.7,34.1,0.1056,32.3,30.1,0.073089701,20.6,10.8,0.907407407,3.9
2017Centract,8.4,6.4,0.3125,16.9,32.4,-0.478395062,34.5,34.1,0.0117,34,30.1,0.129568106,9.6,10.8,-0.111111111,6
2017Centract,9.7,6.4,0.515625,41.7,32.4,0.287037037,31,34.1,-0.0909,26.4,30.1,-0.122923588,11.5,10.8,0.064814815,2.5
2017Centract,4.8,6.4,-0.25,34.9,32.4,0.077160494,35.8,34.1,0.0499,25.5,30.1,-0.15282392,8.4,10.8,-0.222222222,2.6
2017Centract,9.5,6.4,0.484375,26,32.4,-0.197530864,30.4,34.1,-0.1085,27.9,30.1,-0.073089701,7.3,10.8,-0.324074074,5.8
2017Centract,5.7,6.4,-0.109375,36.5,32.4,0.12654321,36.2,34.1,0.0616,23.5,30.1,-0.219269103,7.6,10.8,-0.296296296,2.4
2017Centract,8.6,6.4,0.34375,53.2,32.4,0.641975309,29.9,34.1,-0.1232,22.8,30.1,-0.242524917,8.5,10.8,-0.212962963,5.6
2017Centract,3,6.4,-0.53125,31.8,32.4,-0.018518519,34.1,34.1,0.0000,36.1,30.1,0.199335548,11.8,10.8,0.092592593,5.8
2017Centract,6.7,6.4,0.046875,43.5,32.4,0.342592593,30.5,34.1,-0.1056,33.3,30.1,0.106312292,15.2,10.8,0.407407407,3.4
2017Centract,5.6,6.4,-0.125,41.3,32.4,0.274691358,29.2,34.1,-0.1437,34.3,30.1,0.139534884,6.4,10.8,-0.407407407,4.2
2017Centract,5.9,6.4,-0.078125,55.6,32.4,0.716049383,31.3,34.1,-0.0821,23.4,30.1,-0.222591362,21.6,10.8,1,8.4
2017Centract,6.7,6.4,0.046875,24.2,32.4,-0.25308642,32.6,34.1,-0.0440,27.2,30.1,-0.096345515,8.7,10.8,-0.194444444,2.6
2017Centract,9,6.4,0.40625,33.9,32.4,0.046296296,40.2,34.1,0.1789,28.5,30.1,-0.053156146,8.6,10.8,-0.203703704,5.1
2017Centract,2.8,6.4,-0.5625,31.4,32.4,-0.030864198,36.1,34.1,0.0587,31.5,30.1,0.046511628,9.1,10.8,-0.157407407,2.9
2017Centract,7.4,6.4,0.15625,26.5,32.4,-0.182098765,41.8,34.1,0.2258,30.9,30.1,0.026578073,8.6,10.8,-0.203703704,3.1
2017Centract,8.6,6.4,0.34375,36.8,32.4,0.135802469,39.7,34.1,0.1642,25.4,30.1,-0.156146179,5,10.8,-0.537037037,3.2
2017Centract,4.8,6.4,-0.25,35.1,32.4,0.083333333,33.6,34.1,-0.0147,30.6,30.1,0.016611296,7.8,10.8,-0.277777778,2.5
2017Centract,6.9,6.4,0.078125,45.7,32.4,0.410493827,42.8,34.1,0.2551,30.4,30.1,0.009966777,9.7,10.8,-0.101851852,1.3
2017Centract,13.3,6.4,1.078125,35.1,32.4,0.083333333,34.7,34.1,0.0176,32.9,30.1,0.093023256,12.2,10.8,0.12962963,3.4
2017Centract,9.8,6.4,0.53125,38,32.4,0.172839506,34.1,34.1,0.0000,32.7,30.1,0.086378738,6.7,10.8,-0.37962963,2.9
2017Centract,7.8,6.4,0.21875,27.3,32.4,-0.157407407,34.4,34.1,0.0088,23.9,30.1,-0.205980066,7.3,10.8,-0.324074074,3.6
2017Centract,5,6.4,-0.21875,27.3,32.4,-0.157407407,34.6,34.1,0.0147,33,30.1,0.096345515,12.6,10.8,0.166666667,4
2017Centract,6.8,6.4,0.0625,39.3,32.4,0.212962963,22.7,34.1,-0.3343,42.3,30.1,0.405315615,11.2,10.8,0.037037037,3.6
2017Centract,8.6,6.4,0.34375,34.4,32.4,0.061728395,36.4,34.1,0.0674,32.2,30.1,0.069767442,11.9,10.8,0.101851852,3.9
2017Centract,5.9,6.4,-0.078125,26.1,32.4,-0.194444444,34.5,34.1,0.0117,40.5,30.1,0.34551495,14.4,10.8,0.333333333,3.8
2017Centract,12.1,6.4,0.890625,50.7,32.4,0.564814815,36.6,34.1,0.0733,25.4,30.1,-0.156146179,6.1,10.8,-0.435185185,4.1
2017Centract,8.7,6.4,0.359375,42.3,32.4,0.305555556,23.7,34.1,-0.3050,36.2,30.1,0.202657807,8.5,10.8,-0.212962963,4.3
2017Centract,3.1,6.4,-0.515625,35.3,32.4,0.089506173,33.9,34.1,-0.0059,33.8,30.1,0.122923588,6.8,10.8,-0.37037037,3.6
2017Centract,6.8,6.4,0.0625,33.3,32.4,0.027777778,33.8,34.1,-0.0088,37.1,30.1,0.23255814,12.5,10.8,0.157407407,4.2
2017Centract,5.5,6.4,-0.140625,30.8,32.4,-0.049382716,27.7,34.1,-0.1877,16.8,30.1,-0.441860465,9,10.8,-0.166666667,5.2
2017Centract,10,6.4,0.5625,35.9,32.4,0.108024691,33.6,34.1,-0.0147,31.4,30.1,0.043189369,17.3,10.8,0.601851852,1.9
2017Centract,6.1,6.4,-0.046875,31.2,32.4,-0.037037037,29.9,34.1,-0.1232,27,30.1,-0.102990033,7.6,10.8,-0.296296296,3.7
2017Centract,9.5,6.4,0.484375,26.5,32.4,-0.182098765,33.4,34.1,-0.0205,36,30.1,0.196013289,9,10.8,-0.166666667,2.6
2017Centract,10.6,6.4,0.65625,41.4,32.4,0.277777778,36,34.1,0.0557,36,30.1,0.196013289,6.6,10.8,-0.388888889,4.2
2017Centract,7.5,6.4,0.171875,40,32.4,0.234567901,33,34.1,-0.0323,36.5,30.1,0.212624585,18,10.8,0.666666667,4.5
2017Centract,9.6,6.4,0.5,35.3,32.4,0.089506173,30.3,34.1,-0.1114,35.4,30.1,0.176079734,5.2,10.8,-0.518518519,2.3
2017Centract,6,6.4,-0.0625,35.5,32.4,0.095679012,37.1,34.1,0.0880,30.8,30.1,0.023255814,2.9,10.8,-0.731481481,3.1
2017Centract,6.9,6.4,0.078125,35.9,32.4,0.108024691,35.5,34.1,0.0411,26.1,30.1,-0.132890365,6.3,10.8,-0.416666667,3.7
2017Centract,10.1,6.4,0.578125,32.8,32.4,0.012345679,41.1,34.1,0.2053,23.6,30.1,-0.215946844,8.3,10.8,-0.231481481,6.5
2017Centract,9.5,6.4,0.484375,55.4,32.4,0.709876543,27.1,34.1,-0.2053,37.8,30.1,0.255813953,6.6,10.8,-0.388888889,6.5
2017Centract,8.2,6.4,0.28125,25.7,32.4,-0.206790123,21.4,34.1,-0.3724,30.9,30.1,0.026578073,1.9,10.8,-0.824074074,1.6
2017Centract,6.4,6.4,0,37,32.4,0.141975309,30.6,34.1,-0.1026,26.8,30.1,-0.109634551,20,10.8,0.851851852,2.1
2017Centract,4.4,6.4,-0.3125,46.1,32.4,0.422839506,33.5,34.1,-0.0176,28.7,30.1,-0.046511628,9.7,10.8,-0.101851852,1.6
2017Centract,10.9,6.4,0.703125,36.2,32.4,0.117283951,42.5,34.1,0.2463,35.4,30.1,0.176079734,16.4,10.8,0.518518519,3.5
2017Centract,6.7,6.4,0.046875,16.1,32.4,-0.50308642,26.3,34.1,-0.2287,24.2,30.1,-0.196013289,9.6,10.8,-0.111111111,8.5
2017Centract,9.2,6.4,0.4375,34.3,32.4,0.058641975,34.1,34.1,0.0000,39.8,30.1,0.322259136,7,10.8,-0.351851852,1.1
2017Centract,8.7,6.4,0.359375,39.8,32.4,0.228395062,35.9,34.1,0.0528,26.4,30.1,-0.122923588,2.9,10.8,-0.731481481,3.6
2017Centract,8.9,6.4,0.390625,29.5,32.4,-0.089506173,29.5,34.1,-0.1349,30.3,30.1,0.006644518,5.9,10.8,-0.453703704,4.5
2017Centract,9.1,6.4,0.421875,31.1,32.4,-0.040123457,31.4,34.1,-0.0792,47.3,30.1,0.571428571,20.5,10.8,0.898148148,2.8
2017Centract,5.7,6.4,-0.109375,30.5,32.4,-0.058641975,38.2,34.1,0.1202,26,30.1,-0.136212625,9.5,10.8,-0.12037037,6.9
2017Centract,8.4,6.4,0.3125,27.3,32.4,-0.157407407,24.2,34.1,-0.2903,34,30.1,0.129568106,7.1,10.8,-0.342592593,4
2017Centract,7,6.4,0.09375,32.7,32.4,0.009259259,33.7,34.1,-0.0117,26.1,30.1,-0.132890365,4.7,10.8,-0.564814815,4.4
2017Centract,2.5,6.4,-0.609375,31.3,32.4,-0.033950617,33,34.1,-0.0323,24.7,30.1,-0.179401993,8,10.8,-0.259259259,2.5
2017Centract,5.8,6.4,-0.09375,30.1,32.4,-0.070987654,31.5,34.1,-0.0762,23.1,30.1,-0.23255814,4.5,10.8,-0.583333333,3
2017Centract,6.5,6.4,0.015625,44.4,32.4,0.37037037,38.8,34.1,0.1378,26.7,30.1,-0.112956811,10.4,10.8,-0.037037037,3.3
2017Centract,6.3,6.4,-0.015625,27.9,32.4,-0.138888889,26.4,34.1,-0.2258,29.5,30.1,-0.019933555,10.4,10.8,-0.037037037,3.6
2017Centract,7.5,6.4,0.171875,28.5,32.4,-0.12037037,33.1,34.1,-0.0293,33.7,30.1,0.119601329,9.2,10.8,-0.148148148,6.2
2017Centract,4.5,6.4,-0.296875,34.9,32.4,0.077160494,36.4,34.1,0.0674,30.6,30.1,0.016611296,8.4,10.8,-0.222222222,3.9
2017Centract,5.5,6.4,-0.140625,23.3,32.4,-0.280864198,27.1,34.1,-0.2053,27.1,30.1,-0.099667774,8.1,10.8,-0.25,4.9
2017Centract,9.5,6.4,0.484375,38.3,32.4,0.182098765,29.9,34.1,-0.1232,35.6,30.1,0.182724252,11.1,10.8,0.027777778,3
2017Centract,4.3,6.4,-0.328125,24.4,32.4,-0.24691358,34.1,34.1,0.0000,46.9,30.1,0.558139535,6.5,10.8,-0.398148148,3
2017Centract,3.6,6.4,-0.4375,15.4,32.4,-0.524691358,32.8,34.1,-0.0381,30.8,30.1,0.023255814,8.1,10.8,-0.25,3.3
2017Centract,8.7,6.4,0.359375,60.4,32.4,0.864197531,33.9,34.1,-0.0059,34.1,30.1,0.132890365,8.2,10.8,-0.240740741,3.8
2017Centract,9.2,6.4,0.4375,13.8,32.4,-0.574074074,29.1,34.1,-0.1466,34.9,30.1,0.159468439,9.7,10.8,-0.101851852,9.2
2017Centract,5.7,6.4,-0.109375,21.9,32.4,-0.324074074,41.5,34.1,0.2170,34.2,30.1,0.136212625,8.8,10.8,-0.185185185,2.6
2017Centract,12.4,6.4,0.9375,35.5,32.4,0.095679012,39.9,34.1,0.1701,37.6,30.1,0.249169435,7.9,10.8,-0.268518519,3.6
2017Centract,11.3,6.4,0.765625,31.5,32.4,-0.027777778,35.2,34.1,0.0323,24.8,30.1,-0.176079734,9.3,10.8,-0.138888889,5
2017Centract,6.6,6.4,0.03125,34.6,32.4,0.067901235,32.2,34.1,-0.0557,33.6,30.1,0.11627907,8.1,10.8,-0.25,1.6
2017Centract,10,6.4,0.5625,32.2,32.4,-0.00617284,34.6,34.1,0.0147,26.2,30.1,-0.129568106,7.7,10.8,-0.287037037,7.3
2017Centract,7,6.4,0.09375,36.3,32.4,0.12037037,32.5,34.1,-0.0469,29.1,30.1,-0.033222591,9.6,10.8,-0.111111111,5
2017Centract,5.3,6.4,-0.171875,57.4,32.4,0.771604938,36.8,34.1,0.0792,27.3,30.1,-0.093023256,7.9,10.8,-0.268518519,3.2
2017Centract,6.6,6.4,0.03125,30.9,32.4,-0.046296296,18.6,34.1,-0.4545,29.1,30.1,-0.033222591,6.4,10.8,-0.407407407,3.2
2017Centract,4.8,6.4,-0.25,39.5,32.4,0.219135802,28.6,34.1,-0.1613,30.5,30.1,0.013289037,9.2,10.8,-0.148148148,3.6
2017Centract,9.5,6.4,0.484375,35.8,32.4,0.104938272,31.8,34.1,-0.0674,34.7,30.1,0.15282392,8.3,10.8,-0.231481481,4.1
2017Centract,9.2,6.4,0.4375,52.3,32.4,0.614197531,37.4,34.1,0.0968,29.3,30.1,-0.026578073,9.6,10.8,-0.111111111,2
2017Centract,8.1,6.4,0.265625,34.4,32.4,0.061728395,32.5,34.1,-0.0469,26.4,30.1,-0.122923588,9.5,10.8,-0.12037037,2.8
2017Centract,13,6.4,1.03125,23.8,32.4,-0.265432099,35.8,34.1,0.0499,31.8,30.1,0.056478405,7.5,10.8,-0.305555556,3.9
2017Centract,5.2,6.4,-0.1875,45.4,32.4,0.401234568,33.6,34.1,-0.0147,31.7,30.1,0.053156146,10.9,10.8,0.009259259,2.8
2017Centract,9.6,6.4,0.5,42.8,32.4,0.320987654,35.7,34.1,0.0469,30.9,30.1,0.026578073,10.6,10.8,-0.018518519,4.3
2017Centract,6.4,6.4,0,33.2,32.4,0.024691358,29.5,34.1,-0.1349,27.5,30.1,-0.086378738,18.1,10.8,0.675925926,3.8
2017Centract,8.4,6.4,0.3125,33.6,32.4,0.037037037,38.3,34.1,0.1232,42.1,30.1,0.398671096,9.5,10.8,-0.12037037,2.5
2017Centract,3.5,6.4,-0.453125,31.2,32.4,-0.037037037,29.5,34.1,-0.1349,39.5,30.1,0.312292359,11.5,10.8,0.064814815,4.4
2017Centract,5.4,6.4,-0.15625,39,32.4,0.203703704,40,34.1,0.1730,26.5,30.1,-0.119601329,10,10.8,-0.074074074,5
2017Centract,10.3,6.4,0.609375,47.9,32.4,0.478395062,39,34.1,0.1437,36.5,30.1,0.212624585,18,10.8,0.666666667,8.7
2017Centract,8.2,6.4,0.28125,35.5,32.4,0.095679012,38.1,34.1,0.1173,29.7,30.1,-0.013289037,13.6,10.8,0.259259259,4.5
2017Centract,8.1,6.4,0.265625,33.2,32.4,0.024691358,31.6,34.1,-0.0733,25.8,30.1,-0.142857143,7.6,10.8,-0.296296296,3.7
2017Centract,7.2,6.4,0.125,36.9,32.4,0.138888889,37,34.1,0.0850,32.3,30.1,0.073089701,9.8,10.8,-0.092592593,2.8
2017Centract,8.1,6.4,0.265625,34.2,32.4,0.055555556,35.7,34.1,0.0469,46,30.1,0.528239203,12.8,10.8,0.185185185,8.5
2017Centract,7.6,6.4,0.1875,28.4,32.4,-0.12345679,20.7,34.1,-0.3930,30,30.1,-0.003322259,12.6,10.8,0.166666667,4.7
2017Centract,4.7,6.4,-0.265625,34.7,32.4,0.070987654,27.1,34.1,-0.2053,33.2,30.1,0.102990033,20.2,10.8,0.87037037,2.4
2017Centract,6.7,6.4,0.046875,31.4,32.4,-0.030864198,32.6,34.1,-0.0440,37.8,30.1,0.255813953,22.1,10.8,1.046296296,6.8
2017Centract,8.2,6.4,0.28125,18.6,32.4,-0.425925926,36,34.1,0.0557,26.1,30.1,-0.132890365,9.9,10.8,-0.083333333,4
2017Centract,5.7,6.4,-0.109375,34.7,32.4,0.070987654,34.3,34.1,0.0059,42.6,30.1,0.415282392,11.6,10.8,0.074074074,2
2017Centract,10,6.4,0.5625,32.8,32.4,0.012345679,31.1,34.1,-0.0880,29.7,30.1,-0.013289037,10.3,10.8,-0.046296296,3.1
2017Centract,2.9,6.4,-0.546875,29.2,32.4,-0.098765432,32.1,34.1,-0.0587,35.2,30.1,0.169435216,12.3,10.8,0.138888889,3.8
2017Centract,6.6,6.4,0.03125,25.7,32.4,-0.206790123,36.2,34.1,0.0616,30.1,30.1,0,2.2,10.8,-0.796296296,1.5
2017Centract,4.1,6.4,-0.359375,44.9,32.4,0.385802469,31.1,34.1,-0.0880,29.8,30.1,-0.009966777,10.9,10.8,0.009259259,4.5
2017Centract,5.7,6.4,-0.109375,23.4,32.4,-0.277777778,28.1,34.1,-0.1760,38.1,30.1,0.265780731,20.6,10.8,0.907407407,3.1
2017Centract,5.8,6.4,-0.09375,41.8,32.4,0.290123457,26.1,34.1,-0.2346,26.6,30.1,-0.11627907,9.8,10.8,-0.092592593,3.9
2017Centract,6.6,6.4,0.03125,23.9,32.4,-0.262345679,34.6,34.1,0.0147,32.4,30.1,0.07641196,9.7,10.8,-0.101851852,3.6
2017Centract,5.2,6.4,-0.1875,34.6,32.4,0.067901235,22.5,34.1,-0.3402,39.3,30.1,0.305647841,15.1,10.8,0.398148148,4.6
2017Centract,3.5,6.4,-0.453125,28.6,32.4,-0.117283951,44.4,34.1,0.3021,28.3,30.1,-0.059800664,15.1,10.8,0.398148148,3.3
2017Centract,4.8,6.4,-0.25,44.1,32.4,0.361111111,35.1,34.1,0.0293,27.6,30.1,-0.083056478,21.7,10.8,1.009259259,7.6
2017Centract,4.1,6.4,-0.359375,27,32.4,-0.166666667,32.4,34.1,-0.0499,24.2,30.1,-0.196013289,12.6,10.8,0.166666667,8.3
2017Centract,7.5,6.4,0.171875,32.1,32.4,-0.009259259,25.8,34.1,-0.2434,22.5,30.1,-0.252491694,11.4,10.8,0.055555556,1.9
2017Centract,10.3,6.4,0.609375,33.7,32.4,0.040123457,30.7,34.1,-0.0997,26.3,30.1,-0.126245847,12.5,10.8,0.157407407,2.8
2017Centract,10.7,6.4,0.671875,40.4,32.4,0.24691358,31.6,34.1,-0.0733,35.1,30.1,0.166112957,13.6,10.8,0.259259259,5.8
2017Centract,7.5,6.4,0.171875,42.8,32.4,0.320987654,44.7,34.1,0.3109,32.9,30.1,0.093023256,24.9,10.8,1.305555556,2.2
2017Centract,6.7,6.4,0.046875,19,32.4,-0.413580247,35.7,34.1,0.0469,33.8,30.1,0.122923588,14.9,10.8,0.37962963,2.2
2017Centract,4.2,6.4,-0.34375,34.5,32.4,0.064814815,16.4,34.1,-0.5191,46.8,30.1,0.554817276,12.8,10.8,0.185185185,3.4
2017Centract,5.9,6.4,-0.078125,25.4,32.4,-0.216049383,34.5,34.1,0.0117,31.3,30.1,0.03986711,12.3,10.8,0.138888889,4.3
2017Centract,4.8,6.4,-0.25,56.6,32.4,0.74691358,37.4,34.1,0.0968,28.7,30.1,-0.046511628,13.1,10.8,0.212962963,7.4
2017Centract,4.1,6.4,-0.359375,32.6,32.4,0.00617284,38.1,34.1,0.1173,30,30.1,-0.003322259,12.7,10.8,0.175925926,1.9
2017Centract,12.8,6.4,1,38.2,32.4,0.179012346,33.6,34.1,-0.0147,27,30.1,-0.102990033,14.5,10.8,0.342592593,4.3
2017Centract,8,6.4,0.25,30.7,32.4,-0.052469136,30.5,34.1,-0.1056,43,30.1,0.428571429,14.6,10.8,0.351851852,5
2017Centract,2.9,6.4,-0.546875,36.4,32.4,0.12345679,33.6,34.1,-0.0147,31.1,30.1,0.033222591,13.4,10.8,0.240740741,7.4
2017Centract,8,6.4,0.25,42.3,32.4,0.305555556,26.8,34.1,-0.2141,30.1,30.1,0,15.3,10.8,0.416666667,2
2017Centract,5.4,6.4,-0.15625,51.8,32.4,0.598765432,34,34.1,-0.0029,29.1,30.1,-0.033222591,10,10.8,-0.074074074,4.7
2017Centract,9.4,6.4,0.46875,26.3,32.4,-0.188271605,38.6,34.1,0.1320,28.5,30.1,-0.053156146,13.5,10.8,0.25,4.2
2017Centract,9.9,6.4,0.546875,28.2,32.4,-0.12962963,26.2,34.1,-0.2317,23.9,30.1,-0.205980066,11.7,10.8,0.083333333,3.9
2017Centract,5.1,6.4,-0.203125,31.9,32.4,-0.015432099,35.3,34.1,0.0352,30.9,30.1,0.026578073,11.4,10.8,0.055555556,2.4
2017Centract,4.6,6.4,-0.28125,37.3,32.4,0.151234568,30.6,34.1,-0.1026,46.2,30.1,0.534883721,17.1,10.8,0.583333333,3.9
2017Centract,5.2,6.4,-0.1875,51.6,32.4,0.592592593,29,34.1,-0.1496,22.8,30.1,-0.242524917,14.7,10.8,0.361111111,2
2017Centract,6.3,6.4,-0.015625,25.6,32.4,-0.209876543,40.7,34.1,0.1935,26.2,30.1,-0.129568106,10.5,10.8,-0.027777778,4.6
2017Centract,8.6,6.4,0.34375,28.8,32.4,-0.111111111,33.7,34.1,-0.0117,27.2,30.1,-0.096345515,22.7,10.8,1.101851852,4.6
2017Centract,6.8,6.4,0.0625,27.4,32.4,-0.154320988,30.9,34.1,-0.0938,33.5,30.1,0.112956811,13.5,10.8,0.25,2.6
2017Centract,3,6.4,-0.53125,28,32.4,-0.135802469,32.9,34.1,-0.0352,39.3,30.1,0.305647841,11.3,10.8,0.046296296,3.2
2017Centract,5.9,6.4,-0.078125,47.9,32.4,0.478395062,29.5,34.1,-0.1349,48,30.1,0.594684385,17.5,10.8,0.62037037,4.5
2017Centract,7.7,6.4,0.203125,36.1,32.4,0.114197531,33.6,34.1,-0.0147,38.5,30.1,0.279069767,12,10.8,0.111111111,3.9
2017Centract,10.4,6.4,0.625,26.3,32.4,-0.188271605,30.8,34.1,-0.0968,35.7,30.1,0.186046512,5.1,10.8,-0.527777778,4
2017Centract,5.7,6.4,-0.109375,48.6,32.4,0.5,32.4,34.1,-0.0499,43.8,30.1,0.455149502,18.1,10.8,0.675925926,2.4
2017Centract,9.1,6.4,0.421875,25,32.4,-0.228395062,38.1,34.1,0.1173,40.6,30.1,0.348837209,16.6,10.8,0.537037037,5.6
2017Centract,6.9,6.4,0.078125,36.4,32.4,0.12345679,28.4,34.1,-0.1672,35.1,30.1,0.166112957,12.9,10.8,0.194444444,2.5
2017Centract,9.5,6.4,0.484375,49.7,32.4,0.533950617,28.3,34.1,-0.1701,25.5,30.1,-0.15282392,9.2,10.8,-0.148148148,1.1
2017Centract,5.3,6.4,-0.171875,49.6,32.4,0.530864198,37.1,34.1,0.0880,32.3,30.1,0.073089701,12,10.8,0.111111111,3.1
2017Centract,7.9,6.4,0.234375,40.5,32.4,0.25,24,34.1,-0.2962,22.3,30.1,-0.259136213,11.2,10.8,0.037037037,1.6
2017Centract,0.9,6.4,-0.859375,50.4,32.4,0.555555556,31,34.1,-0.0909,30.7,30.1,0.019933555,12.6,10.8,0.166666667,2.2
2017Centract,8.1,6.4,0.265625,31.7,32.4,-0.021604938,31.6,34.1,-0.0733,45.1,30.1,0.49833887,12.8,10.8,0.185185185,2
2017Centract,2.5,6.4,-0.609375,29.3,32.4,-0.095679012,32.4,34.1,-0.0499,25.3,30.1,-0.159468439,10.9,10.8,0.009259259,5.3
2017Centract,4.5,6.4,-0.296875,26.8,32.4,-0.172839506,31.8,34.1,-0.0674,45,30.1,0.495016611,13.8,10.8,0.277777778,1.4
2017Centract,8.2,6.4,0.28125,42.4,32.4,0.308641975,32.1,34.1,-0.0587,27.6,30.1,-0.083056478,10.8,10.8,0,7.1
2017Centract,4.2,6.4,-0.34375,40.9,32.4,0.262345679,28.3,34.1,-0.1701,31.5,30.1,0.046511628,20.1,10.8,0.861111111,5.2
2017Centract,5.4,6.4,-0.15625,21.7,32.4,-0.330246914,22.7,34.1,-0.3343,26.9,30.1,-0.106312292,10.9,10.8,0.009259259,5.5
2017Centract,1.7,6.4,-0.734375,17.3,32.4,-0.466049383,36.2,34.1,0.0616,25.9,30.1,-0.139534884,2.7,10.8,-0.75,3.8
2017Centract,5.5,6.4,-0.140625,39,32.4,0.203703704,20.3,34.1,-0.4047,37.6,30.1,0.249169435,6.3,10.8,-0.416666667,1.9
2017Centract,9.6,6.4,0.5,47.6,32.4,0.469135802,30.5,34.1,-0.1056,36.6,30.1,0.215946844,9.1,10.8,-0.157407407,2.8
2017Centract,5.6,6.4,-0.125,29.8,32.4,-0.080246914,27.9,34.1,-0.1818,26.9,30.1,-0.106312292,12.8,10.8,0.185185185,2
2017Centract,5.6,6.4,-0.125,32.9,32.4,0.015432099,40,34.1,0.1730,39.1,30.1,0.299003322,19.8,10.8,0.833333333,3.2
