StkCity,StkMean,StkLowFid,StkHighFid,StkMeanByUS,StkRelByUS,Stk_Lat,Stk_Log
Stk_MI_Sterling Heights,2.80,2.50,3.00,3.2,-0.13,42.58226383,-83.00154698
Stk_MI_Detroit,8.60,7.60,9.60,3.2,1.80,42.36615587,-83.01893902
Stk_MI_Grand Rapids,2.40,2.20,2.70,3.2,-0.27,42.91946116,-85.63951913
Stk_MI_Warren,3.60,3.30,4.00,3.2,0.13,42.52646575,-82.97855288
Stk_MI_Detroit,7.40,6.50,8.30,3.2,1.40,42.3722151,-82.98379409
Stk_MI_Livonia,2.90,2.50,3.30,3.2,-0.10,42.39016315,-83.36350994
Stk_MI_Detroit,7.30,6.50,8.20,3.2,1.37,42.39875815,-83.16436044
Stk_MI_Grand Rapids,4.70,4.30,5.10,3.2,0.50,42.93130098,-85.65615337
Stk_MI_Flint,4.70,4.30,5.10,3.2,0.50,42.99781846,-83.72511216
Stk_MI_Detroit,8.10,7.20,9.20,3.2,1.63,42.42969476,-83.0621938
Stk_MI_Detroit,8.70,7.80,9.60,3.2,1.83,42.3755477,-82.95046765
Stk_MI_Detroit,7.70,7.00,8.40,3.2,1.50,42.37566057,-83.0258413
Stk_MI_Troy,2.30,2.00,2.70,3.2,-0.30,42.58319296,-83.19776156
Stk_MI_Grand Rapids,2.60,2.30,2.90,3.2,-0.20,42.96530168,-85.67002614
Stk_MI_Lansing,2.40,2.20,2.70,3.2,-0.27,42.70562997,-84.54514498
Stk_MI_Livonia,2.90,2.60,3.40,3.2,-0.10,42.36087799,-83.37919581
Stk_MI_Westland,4.20,3.60,4.90,3.2,0.33,42.3293072,-83.39963838
Stk_MI_Livonia,3.00,2.60,3.40,3.2,-0.07,42.41912466,-83.36482209
Stk_MI_Flint,5.50,5.10,5.90,3.2,0.77,43.05966549,-83.64753753
Stk_MI_Detroit,7.70,7.10,8.40,3.2,1.50,42.36982865,-83.04410792
Stk_MI_Grand Rapids,3.50,3.10,3.80,3.2,0.10,42.95204822,-85.65295238
Stk_MI_Southfield,3.50,3.10,3.90,3.2,0.10,42.49553528,-83.21003552
Stk_MI_Lansing,1.10,1.00,1.20,3.2,-0.70,42.68671695,-84.51496786
Stk_MI_Lansing,3.30,3.00,3.60,3.2,0.03,42.71155824,-84.56822412
Stk_MI_Warren,3.50,3.10,3.90,3.2,0.10,42.51284936,-83.07682066
Stk_MI_Detroit,5.70,5.20,6.20,3.2,0.83,42.42633792,-83.01299669
Stk_MI_Lansing,2.40,2.20,2.50,3.2,-0.27,42.67736475,-84.60748283
Stk_MI_Detroit,3.70,3.30,4.10,3.2,0.17,42.39833918,-82.93167243
Stk_MI_Detroit,3.50,3.30,3.80,3.2,0.10,42.33907851,-83.13848647
Stk_MI_Grand Rapids,1.90,1.80,2.10,3.2,-0.43,42.95899903,-85.64796046
Stk_MI_Detroit,6.40,5.70,7.10,3.2,1.07,42.39415302,-83.12829971
Stk_MI_Detroit,4.60,4.20,5.00,3.2,0.47,42.43887221,-82.96564349
Stk_MI_Detroit,6.80,6.10,7.50,3.2,1.20,42.41473858,-83.07608558
Stk_MI_Westland,5.00,4.60,5.50,3.2,0.60,42.27368903,-83.33251885
Stk_MI_Detroit,6.10,5.40,6.70,3.2,0.97,42.42269949,-83.22421338
Stk_MI_Troy,4.80,4.10,5.80,3.2,0.53,42.54180682,-83.09751623
Stk_MI_Farmington Hills,2.20,2.00,2.40,3.2,-0.33,42.45768959,-83.42537754
Stk_MI_Troy,2.00,1.80,2.20,3.2,-0.40,42.55509422,-83.15708781
Stk_MI_Flint,5.70,5.10,6.40,3.2,0.83,43.0271229,-83.70171234
Stk_MI_Sterling Heights,2.60,2.30,2.90,3.2,-0.20,42.59188195,-82.9780699
Stk_MI_Detroit,4.70,4.40,5.20,3.2,0.50,42.43562435,-83.28286299
Stk_MI_Flint,6.40,5.80,7.10,3.2,1.07,43.07220104,-83.70386979
Stk_MI_Warren,3.00,2.80,3.30,3.2,-0.07,42.48603203,-82.97717262
Stk_MI_Detroit,8.00,7.20,8.80,3.2,1.60,42.39007064,-83.07766297
Stk_MI_Detroit,7.70,6.80,8.70,3.2,1.50,42.36871132,-83.11112888
Stk_MI_Detroit,1.00,1.00,1.00,3.2,-0.73,42.34533104,-83.12808004
Stk_MI_Detroit,7.60,6.80,8.40,3.2,1.47,42.44219337,-83.16629185
Stk_MI_Livonia,2.60,2.20,2.90,3.2,-0.20,42.43284584,-83.39472335
Stk_MI_Rochester Hills,3.00,2.50,3.60,3.2,-0.07,42.62803225,-83.18989852
Stk_MI_Detroit,4.30,4.00,4.60,3.2,0.37,42.31965035,-83.09109048
Stk_MI_Rochester Hills,2.80,2.40,3.20,3.2,-0.13,42.68793009,-83.17401373
Stk_MI_Detroit,1.80,1.70,1.90,3.2,-0.47,42.35721417,-83.0699378
Stk_MI_Troy,2.00,1.80,2.20,3.2,-0.40,42.57724331,-83.13841335
Stk_MI_Livonia,2.80,2.40,3.20,3.2,-0.13,42.35801349,-83.34218135
Stk_MI_Detroit,7.00,6.30,7.90,3.2,1.27,42.3979765,-83.17650311
Stk_MI_Detroit,6.60,6.00,7.20,3.2,1.13,42.39680654,-83.25102314
Stk_MI_Detroit,4.30,3.80,4.70,3.2,0.37,42.4068106,-83.22573508
Stk_MI_Flint,7.10,6.40,7.90,3.2,1.30,43.01489521,-83.64461846
Stk_MI_Flint,5.80,5.20,6.40,3.2,0.87,43.03296148,-83.68941274
Stk_MI_Detroit,5.90,5.20,6.50,3.2,0.90,42.4441868,-83.04658099
Stk_MI_Kalamazoo,3.70,3.10,4.50,3.2,0.17,42.26550484,-85.55354069
Stk_MI_Lansing,3.10,2.70,3.60,3.2,-0.03,42.7523647,-84.58563196
Stk_MI_Kalamazoo,3.10,2.70,3.50,3.2,-0.03,42.25218397,-85.60150228
Stk_MI_Flint,6.30,5.70,6.90,3.2,1.03,43.05010116,-83.72337058
Stk_MI_Sterling Heights,3.10,2.80,3.50,3.2,-0.03,42.54515278,-82.9870192
Stk_MI_Farmington Hills,2.70,2.40,3.00,3.2,-0.17,42.46394762,-83.33564309
Stk_MI_Detroit,3.70,3.40,4.00,3.2,0.17,42.33321937,-83.12842902
Stk_MI_Warren,3.50,3.20,3.80,3.2,0.10,42.49890035,-83.03705285
Stk_MI_Lansing,3.10,2.90,3.40,3.2,-0.03,42.74460609,-84.55602113
Stk_MI_Detroit,6.10,5.30,6.80,3.2,0.97,42.440112,-83.24896988
Stk_MI_Grand Rapids,3.50,3.30,3.80,3.2,0.10,42.98746757,-85.63102169
Stk_MI_Detroit,5.00,4.40,5.50,3.2,0.60,42.37882964,-83.10200955
Stk_MI_Detroit,5.70,5.30,6.10,3.2,0.83,42.41697935,-82.97767592
Stk_MI_Lansing,3.90,3.60,4.10,3.2,0.23,42.74237132,-84.54983054
Stk_MI_Flint,6.00,5.40,6.60,3.2,0.93,43.03176926,-83.72655912
Stk_MI_Warren,3.50,3.10,3.90,3.2,0.10,42.45490238,-83.05447494
Stk_MI_Westland,3.00,2.70,3.30,3.2,-0.07,42.3454425,-83.3980866
Stk_MI_Detroit,5.80,5.40,6.20,3.2,0.87,42.4183458,-82.92649289
Stk_MI_Southfield,4.50,4.20,5.00,3.2,0.43,42.4497331,-83.29776847
Stk_MI_Detroit,6.70,6.00,7.50,3.2,1.17,42.37272515,-83.18996884
Stk_MI_Detroit,4.80,4.40,5.40,3.2,0.53,42.33282483,-83.22426291
Stk_MI_Flint,4.50,4.10,5.00,3.2,0.43,43.03430655,-83.64538453
Stk_MI_Detroit,8.50,7.20,9.80,3.2,1.77,42.34465479,-83.03024511
Stk_MI_Detroit,7.20,6.20,8.30,3.2,1.33,42.41982371,-83.18733216
Stk_MI_Farmington Hills,2.50,2.30,2.70,3.2,-0.23,42.48414367,-83.37794109
Stk_MI_Grand Rapids,3.20,2.70,3.80,3.2,0.00,42.9930105,-85.72632732
Stk_MI_Troy,2.50,2.10,2.80,3.2,-0.23,42.60783183,-83.11998386
Stk_MI_Lansing,2.30,2.10,2.70,3.2,-0.30,42.65978241,-84.57144593
Stk_MI_Detroit,5.00,4.60,5.50,3.2,0.60,42.38239638,-83.26718535
Stk_MI_Westland,3.60,3.20,4.00,3.2,0.13,42.29179185,-83.39274271
Stk_MI_Detroit,9.80,8.80,11.10,3.2,2.20,42.38886183,-82.9934065
Stk_MI_Detroit,8.00,7.10,8.80,3.2,1.60,42.41263606,-83.19206488
Stk_MI_Detroit,5.40,5.00,5.80,3.2,0.73,42.42658613,-83.03131762
Stk_MI_Lansing,2.50,2.30,2.70,3.2,-0.23,42.73770047,-84.55904137
Stk_MI_Detroit,4.50,4.10,4.90,3.2,0.43,42.3396091,-83.2268502
Stk_MI_Kalamazoo,3.10,2.70,3.60,3.2,-0.03,42.26612211,-85.62902856
Stk_MI_Detroit,5.50,5.10,6.00,3.2,0.77,42.37543992,-83.24135454
Stk_MI_Grand Rapids,3.30,2.90,3.90,3.2,0.03,42.94769216,-85.63476037
Stk_MI_Warren,4.90,4.40,5.50,3.2,0.57,42.50367564,-82.99684764
Stk_MI_Warren,4.30,3.80,4.80,3.2,0.37,42.46964108,-83.05508481
Stk_MI_Detroit,5.20,4.80,5.70,3.2,0.67,42.42157899,-83.28213956
Stk_MI_Detroit,7.00,6.40,7.60,3.2,1.27,42.33401391,-83.10935522
Stk_MI_Flint,6.30,5.70,7.00,3.2,1.03,43.05034217,-83.70373021
Stk_MI_Rochester Hills,2.60,2.20,3.10,3.2,-0.20,42.66163964,-83.14213901
Stk_MI_Grand Rapids,2.20,1.90,2.50,3.2,-0.33,43.0124605,-85.61329964
Stk_MI_Detroit,5.10,4.50,5.80,3.2,0.63,42.33471675,-83.05545558
Stk_MI_Warren,3.80,3.40,4.20,3.2,0.20,42.45676434,-82.97856616
Stk_MI_Detroit,6.30,5.70,7.00,3.2,1.03,42.4128317,-82.96016118
Stk_MI_Detroit,5.60,5.00,6.30,3.2,0.80,42.37524776,-83.09277119
Stk_MI_Detroit,6.50,5.80,7.10,3.2,1.10,42.36245121,-83.16293913
Stk_MI_Southfield,4.50,3.90,5.00,3.2,0.43,42.46235937,-83.2092016
Stk_MI_Detroit,7.00,6.10,7.90,3.2,1.27,42.36160372,-83.2068681
Stk_MI_Detroit,5.60,4.90,6.30,3.2,0.80,42.3456895,-83.0505419
Stk_MI_Southfield,3.90,3.50,4.30,3.2,0.23,42.50559957,-83.25187367
Stk_MI_Detroit,6.10,5.60,6.70,3.2,0.97,42.40649039,-83.1658851
Stk_MI_Detroit,5.20,4.60,5.90,3.2,0.67,42.42424663,-83.12050342
Stk_MI_Warren,3.30,2.90,3.80,3.2,0.03,42.53197041,-83.05233847
Stk_MI_Detroit,5.90,5.40,6.40,3.2,0.90,42.43621438,-83.08563651
Stk_MI_Westland,2.80,2.50,3.20,3.2,-0.13,42.34719319,-83.35997973
Stk_MI_Kalamazoo,2.30,2.20,2.50,3.2,-0.30,42.28098481,-85.59414902
Stk_MI_Lansing,5.60,4.80,6.60,3.2,0.80,42.73687533,-84.50510532
Stk_MI_Detroit,6.10,5.50,6.70,3.2,0.97,42.36797021,-82.93833828
Stk_MI_Detroit,4.70,4.20,5.20,3.2,0.50,42.42959948,-82.947326
Stk_MI_Sterling Heights,3.60,3.20,4.10,3.2,0.13,42.57146012,-83.07958173
Stk_MI_Detroit,5.60,5.00,6.30,3.2,0.80,42.34350917,-83.10141404
Stk_MI_Detroit,7.30,6.50,8.10,3.2,1.37,42.40619723,-83.15011231
Stk_MI_Grand Rapids,3.20,2.80,3.60,3.2,0.00,42.97945889,-85.69488535
Stk_MI_Livonia,2.80,2.40,3.20,3.2,-0.13,42.40369117,-83.40284649
Stk_MI_Warren,4.90,4.40,5.40,3.2,0.57,42.46786057,-83.00215159
Stk_MI_Grand Rapids,4.50,3.80,5.40,3.2,0.43,43.01733291,-85.65479182
Stk_MI_Detroit,7.50,6.80,8.30,3.2,1.43,42.39023871,-83.10629928
Stk_MI_Wyoming,2.80,2.60,3.10,3.2,-0.13,42.90639895,-85.71485011
Stk_MI_Detroit,4.20,3.70,4.70,3.2,0.33,42.36096785,-82.99637965
Stk_MI_Westland,3.20,2.90,3.50,3.2,0.00,42.33521972,-83.3927589
Stk_MI_Lansing,2.50,2.20,2.80,3.2,-0.23,42.70056638,-84.51678439
Stk_MI_Detroit,6.00,5.50,6.60,3.2,0.93,42.35409638,-83.22614398
Stk_MI_Kalamazoo,2.40,2.10,2.80,3.2,-0.27,42.26736953,-85.60115517
Stk_MI_Livonia,3.80,3.20,4.60,3.2,0.20,42.4051333,-83.3446237
Stk_MI_Southfield,3.70,3.30,4.20,3.2,0.17,42.46416836,-83.29866883
Stk_MI_Troy,1.80,1.60,2.00,3.2,-0.47,42.55580109,-83.13869176
Stk_MI_Warren,4.60,3.90,5.30,3.2,0.47,42.51089595,-82.99741649
Stk_MI_Detroit,7.70,6.70,8.80,3.2,1.50,42.27395313,-83.15261485
Stk_MI_Detroit,4.90,4.50,5.40,3.2,0.57,42.44549815,-82.99531686
Stk_MI_Rochester Hills,2.20,1.90,2.50,3.2,-0.33,42.63028827,-83.11136556
Stk_MI_Detroit,6.40,5.70,7.10,3.2,1.07,42.39089031,-83.20361749
Stk_MI_Detroit,5.90,5.40,6.50,3.2,0.90,42.41864648,-82.99376516
Stk_MI_Wyoming,2.90,2.60,3.20,3.2,-0.10,42.93462955,-85.69641574
Stk_MI_Detroit,3.40,3.20,3.80,3.2,0.07,42.33058368,-83.07301636
Stk_MI_Farmington Hills,2.60,2.30,3.10,3.2,-0.20,42.50621834,-83.3687729
Stk_MI_Grand Rapids,2.00,1.80,2.20,3.2,-0.40,42.95218721,-85.66032342
Stk_MI_Detroit,6.50,5.80,7.30,3.2,1.10,42.44090755,-83.2102951
Stk_MI_Detroit,6.50,6.00,7.00,3.2,1.10,42.40967481,-83.12166556
Stk_MI_Troy,2.00,1.80,2.30,3.2,-0.40,42.57091627,-83.09880862
Stk_MI_Detroit,8.90,8.10,9.70,3.2,1.90,42.38829822,-82.96631561
Stk_MI_Detroit,7.30,6.70,8.00,3.2,1.37,42.37493129,-83.16278517
Stk_MN_Brooklyn Park,3.00,2.80,3.20,3.2,-0.07,45.08619928,-93.3691484
Stk_MN_Duluth,3.50,3.10,4.00,3.2,0.10,46.6880703,-92.21546629
Stk_MN_Duluth,3.20,2.70,3.60,3.2,0.00,46.75238935,-92.21305317
Stk_MN_Duluth,1.70,1.50,2.00,3.2,-0.50,46.81154729,-92.07791665
Stk_MN_Bloomington,3.10,2.70,3.70,3.2,-0.03,44.79732952,-93.32797001
Stk_MN_Brooklyn Park,2.50,2.30,2.80,3.2,-0.23,45.09766851,-93.33051248
Stk_MN_Duluth,2.30,2.00,2.60,3.2,-0.30,46.77240691,-92.13533734
Stk_MN_Bloomington,2.70,2.40,3.20,3.2,-0.17,44.85147179,-93.31881983
Stk_MN_Duluth,2.70,2.30,3.20,3.2,-0.17,46.83010299,-92.03357798
Stk_MN_Bloomington,2.70,2.50,3.00,3.2,-0.17,44.8387313,-93.25926068
Stk_MN_Bloomington,2.20,1.90,2.50,3.2,-0.33,44.80149106,-93.38090678
Stk_MN_Duluth,3.60,3.30,4.00,3.2,0.13,46.76036452,-92.11339407
Stk_MN_Duluth,6.50,5.80,7.30,3.2,1.10,46.7826462,-92.09787402
Stk_MN_Bloomington,2.20,1.90,2.50,3.2,-0.33,44.81418986,-93.2977373
Stk_MN_Duluth,2.60,2.20,2.90,3.2,-0.20,46.85393875,-91.98113813
Stk_MN_Bloomington,2.90,2.50,3.30,3.2,-0.10,44.85131278,-93.27583769
Stk_MN_Bloomington,3.10,2.70,3.50,3.2,-0.03,44.84735354,-93.30328104
Stk_MN_Brooklyn Park,3.40,3.00,3.80,3.2,0.07,45.08311258,-93.38936218
Stk_MN_Brooklyn Park,2.60,2.30,2.90,3.2,-0.20,45.11511303,-93.31291238
Stk_MN_Duluth,2.90,2.60,3.30,3.2,-0.10,46.69859275,-92.23181967
Stk_MN_Brooklyn Park,2.00,1.80,2.20,3.2,-0.40,45.13118118,-93.37833245
Stk_MN_Duluth,2.00,1.80,2.20,3.2,-0.40,46.79985899,-92.07221678
Stk_MN_Bloomington,1.90,1.70,2.20,3.2,-0.43,44.82726025,-93.3775736
Stk_MN_Duluth,2.30,2.00,2.60,3.2,-0.30,46.8047745,-92.06390311
Stk_MN_Brooklyn Park,2.10,1.90,2.30,3.2,-0.37,45.09845694,-93.31034282
Stk_MN_Duluth,3.20,2.80,3.50,3.2,0.00,46.73422572,-92.18471063
Stk_MN_Bloomington,3.00,2.70,3.30,3.2,-0.07,44.80956261,-93.32957433
Stk_MN_Duluth,3.80,3.20,4.50,3.2,0.20,46.79187864,-92.08235407
Stk_MN_Bloomington,2.70,2.50,2.90,3.2,-0.17,44.85487298,-93.25772624
Stk_MN_Duluth,1.00,1.00,1.00,3.2,-0.73,46.86436799,-92.05181755
Stk_MN_Duluth,2.20,1.90,2.50,3.2,-0.33,46.83372327,-92.07473703
Stk_MN_Duluth,2.30,2.00,2.70,3.2,-0.30,46.75933547,-92.1897125
Stk_MN_Duluth,3.00,2.60,3.40,3.2,-0.07,46.77777823,-92.15986508
Stk_MN_Duluth,2.40,2.10,2.70,3.2,-0.27,46.85277015,-92.06041354
Stk_MN_Bloomington,2.70,2.40,3.10,3.2,-0.17,44.85105548,-93.33863141
Stk_MN_Duluth,2.80,2.50,3.00,3.2,-0.13,46.79363142,-92.0992874
Stk_MN_Brooklyn Park,1.70,1.60,1.90,3.2,-0.50,45.13650716,-93.33299456
Stk_MN_Duluth,3.10,2.80,3.50,3.2,-0.03,46.7461966,-92.18031001
Stk_MN_Brooklyn Park,2.30,2.10,2.50,3.2,-0.30,45.09603054,-93.28930589
Stk_MN_Duluth,3.50,3.10,4.00,3.2,0.10,46.72559641,-92.17964675
Stk_MN_Duluth,2.10,1.90,2.30,3.2,-0.37,46.79954046,-92.09351781
Stk_MN_Bloomington,2.40,2.10,2.70,3.2,-0.27,44.80945059,-93.3105633
Stk_MN_Duluth,3.90,3.30,4.40,3.2,0.23,46.74281567,-92.20468898
Stk_MN_Duluth,3.10,2.70,3.60,3.2,-0.03,46.73736688,-92.15284625
Stk_MN_Brooklyn Park,2.40,2.30,2.60,3.2,-0.27,45.07179709,-93.36042543
Stk_MN_Duluth,3.20,2.90,3.60,3.2,0.00,46.78864019,-92.1111752
Stk_MN_Bloomington,3.20,2.80,3.70,3.2,0.00,44.82075635,-93.27855649
Stk_MN_Duluth,3.60,3.00,4.50,3.2,0.13,46.74050253,-92.05606975
Stk_MN_Bloomington,2.20,2.00,2.50,3.2,-0.33,44.84767161,-93.22712498
Stk_MN_Bloomington,2.60,2.20,3.00,3.2,-0.20,44.82563132,-93.34103501
Stk_MN_Duluth,2.70,2.30,3.10,3.2,-0.17,46.83302395,-92.11989167
Stk_MN_Bloomington,3.10,2.50,3.70,3.2,-0.03,44.84910713,-93.38301269
Stk_MN_Brooklyn Park,3.10,3.00,3.30,3.2,-0.03,45.08575628,-93.35596576
Stk_MN_Duluth,2.30,2.10,2.50,3.2,-0.30,46.80541675,-92.10163299
Stk_MN_Duluth,1.50,1.40,1.70,3.2,-0.57,46.8182671,-92.08340068
Stk_MN_Duluth,3.40,3.00,3.80,3.2,0.07,46.71343578,-92.20871171
Stk_MN_Duluth,3.30,2.90,3.70,3.2,0.03,46.66982261,-92.23508961
Stk_MN_Bloomington,2.60,2.40,3.00,3.2,-0.20,44.82521771,-93.3573705
Stk_MN_Duluth,2.20,2.00,2.50,3.2,-0.33,46.80281041,-92.08752853
Stk_MN_Bloomington,3.20,2.80,3.60,3.2,0.00,44.81796081,-93.26113047
Stk_MN_Brooklyn Park,2.60,2.40,2.80,3.2,-0.20,45.09854862,-93.34855596
Stk_MN_Duluth,2.50,2.20,2.80,3.2,-0.23,46.76322771,-92.14769229
Stk_MN_Bloomington,3.10,2.70,3.50,3.2,-0.03,44.84604586,-93.29053429
Stk_MN_Brooklyn Park,2.30,2.00,2.60,3.2,-0.30,45.11777713,-93.34239722
Stk_MN_Brooklyn Park,2.50,2.30,2.70,3.2,-0.23,45.10205504,-93.37316121
Stk_MN_Duluth,2.10,1.80,2.30,3.2,-0.37,46.77693407,-92.11432751
Stk_MN_Duluth,3.60,3.10,4.20,3.2,0.13,46.81955483,-92.15655314
Stk_MN_Bloomington,3.40,2.90,4.00,3.2,0.07,44.82869676,-93.3158951
Stk_MN_Duluth,2.10,1.90,2.40,3.2,-0.37,46.81944233,-92.05391847
Stk_MN_Bloomington,3.20,2.80,3.70,3.2,0.00,44.83330626,-93.27657577
Stk_MN_Minneapolis,2.90,2.60,3.20,3.2,-0.10,45.00389998,-93.31425696
Stk_MN_Minneapolis,1.80,1.70,2.00,3.2,-0.47,44.90729849,-93.30933534
Stk_MN_Minneapolis,1.80,1.60,2.00,3.2,-0.47,45.01679829,-93.24223127
Stk_MN_Minneapolis,2.00,1.80,2.50,3.2,-0.40,44.9383072,-93.2924426
Stk_MN_St. Paul,2.50,2.30,2.80,3.2,-0.23,44.98113139,-93.03540652
Stk_MN_Rochester,2.50,2.20,2.90,3.2,-0.23,44.04946822,-92.50586621
Stk_MN_St. Paul,1.60,1.50,1.80,3.2,-0.53,44.94273138,-93.13767532
Stk_MN_St. Paul,4.20,3.80,4.50,3.2,0.33,44.98305093,-93.09771898
Stk_MN_St. Paul,2.50,2.30,2.70,3.2,-0.23,44.97034022,-93.13563913
Stk_MN_Minneapolis,1.80,1.60,2.10,3.2,-0.47,45.01314812,-93.23104858
Stk_MN_St. Paul,2.90,2.60,3.10,3.2,-0.10,44.948702,-93.12686812
Stk_MN_Rochester,2.10,1.90,2.50,3.2,-0.37,44.01438375,-92.4750499
Stk_MN_Minneapolis,1.70,1.60,1.80,3.2,-0.50,44.95463428,-93.28296322
Stk_MN_Minneapolis,3.80,3.50,4.20,3.2,0.20,45.0278628,-93.29453803
Stk_MN_Minneapolis,1.60,1.50,1.80,3.2,-0.53,44.9866087,-93.25053667
Stk_MN_St. Paul,2.90,2.70,3.10,3.2,-0.10,44.95501966,-93.06017333
Stk_MN_Minneapolis,2.90,2.70,3.20,3.2,-0.10,44.96204861,-93.24046393
Stk_MN_Minneapolis,2.40,2.20,2.60,3.2,-0.27,44.97476032,-93.27432319
Stk_MN_Rochester,1.80,1.60,2.10,3.2,-0.47,43.96933887,-92.49307879
Stk_MN_Rochester,1.80,1.60,2.10,3.2,-0.47,43.91205328,-92.49413553
Stk_MN_St. Paul,2.70,2.50,2.90,3.2,-0.17,44.96591585,-93.05193865
Stk_MN_St. Paul,2.70,2.50,2.90,3.2,-0.17,44.95146066,-93.1609887
Stk_MN_St. Paul,2.40,2.10,2.80,3.2,-0.27,44.95889485,-93.19359661
Stk_MN_St. Paul,1.20,1.00,1.30,3.2,-0.67,44.94071326,-93.18747839
Stk_MN_Plymouth,2.10,1.90,2.40,3.2,-0.37,45.01145747,-93.44143509
Stk_MN_St. Paul,2.10,1.90,2.40,3.2,-0.37,44.92283716,-93.15187535
Stk_MN_Minneapolis,1.90,1.60,2.10,3.2,-0.43,44.92600262,-93.32396118
Stk_MN_Plymouth,2.20,1.90,2.50,3.2,-0.33,45.04121399,-93.4108858
Stk_MN_Minneapolis,1.80,1.60,2.10,3.2,-0.47,44.92147971,-93.25491074
Stk_MN_Minneapolis,1.00,0.90,1.10,3.2,-0.73,44.95709982,-93.29170213
Stk_MN_St. Paul,3.30,2.90,3.70,3.2,0.03,44.9300046,-93.12234838
Stk_MN_Minneapolis,2.30,2.10,2.60,3.2,-0.30,44.94396004,-93.25627388
Stk_MN_Minneapolis,2.30,2.20,2.40,3.2,-0.30,44.95374525,-93.25751632
Stk_MN_Minneapolis,2.30,2.00,2.50,3.2,-0.30,45.02977732,-93.31355622
Stk_MN_Minneapolis,2.70,2.40,2.90,3.2,-0.17,45.01216624,-93.25469442
Stk_MN_Rochester,2.20,1.90,2.50,3.2,-0.33,44.0122884,-92.49929877
Stk_MN_Minneapolis,2.00,1.80,2.30,3.2,-0.40,44.97196322,-93.28368354
Stk_MN_St. Paul,3.30,3.10,3.60,3.2,0.03,44.93455167,-93.06579276
Stk_MN_St. Paul,1.80,1.60,2.00,3.2,-0.47,44.96883038,-93.19013314
Stk_MN_St. Paul,3.30,3.00,3.60,3.2,0.03,44.98576926,-93.1169103
Stk_MN_St. Paul,3.70,3.30,4.00,3.2,0.17,44.96177728,-93.06862092
Stk_MN_Minneapolis,1.50,1.40,1.70,3.2,-0.57,44.93771708,-93.28144577
Stk_MN_St. Paul,1.70,1.50,1.80,3.2,-0.50,44.94135097,-93.15171023
Stk_MN_Minneapolis,1.80,1.60,2.00,3.2,-0.47,44.92973184,-93.23450916
Stk_MN_Minneapolis,1.40,1.30,1.60,3.2,-0.60,44.96001292,-93.28292971
Stk_MN_St. Paul,2.80,2.60,3.00,3.2,-0.13,44.94445551,-93.02440164
Stk_MN_Plymouth,1.80,1.70,2.00,3.2,-0.47,45.01117143,-93.46127754
Stk_MN_St. Paul,2.40,2.00,2.90,3.2,-0.27,44.98382232,-93.15926398
Stk_MN_St. Paul,2.80,2.60,3.10,3.2,-0.13,44.91817823,-93.14120008
Stk_MN_Minneapolis,1.30,1.10,1.40,3.2,-0.63,44.98545002,-93.2790884
Stk_MN_Minneapolis,2.20,2.00,2.40,3.2,-0.33,44.9000535,-93.23199407
Stk_MN_Rochester,2.40,2.10,2.80,3.2,-0.27,44.07172073,-92.49622511
Stk_MN_Minneapolis,2.10,1.90,2.30,3.2,-0.37,45.001937,-93.23312203
Stk_MN_Minneapolis,1.70,1.50,1.90,3.2,-0.50,44.92142628,-93.28152457
Stk_MN_Minneapolis,2.60,2.40,2.90,3.2,-0.20,44.94234819,-93.2285534
Stk_MN_Minneapolis,3.70,3.30,4.00,3.2,0.17,44.99517575,-93.31332879
Stk_MN_Minneapolis,2.60,2.10,3.30,3.2,-0.20,44.9950917,-93.26701204
Stk_MN_Rochester,2.60,2.30,3.00,3.2,-0.20,44.05290716,-92.47033966
Stk_MN_St. Paul,3.10,2.90,3.30,3.2,-0.03,44.95799325,-93.13650392
Stk_MN_Minneapolis,3.30,2.90,3.60,3.2,0.03,44.94484173,-93.2830363
Stk_MN_St. Paul,3.00,2.70,3.40,3.2,-0.07,44.98835366,-93.03517288
Stk_MN_Minneapolis,5.90,5.10,6.90,3.2,0.90,44.96757197,-93.25999541
Stk_MN_Minneapolis,1.00,0.90,1.20,3.2,-0.73,44.94443232,-93.30150813
Stk_MN_Minneapolis,1.80,1.60,2.10,3.2,-0.47,44.90885127,-93.23619506
Stk_MN_St. Paul,2.40,2.10,2.60,3.2,-0.27,44.94819741,-93.11419799
Stk_MN_Minneapolis,1.60,1.50,1.80,3.2,-0.53,44.96771537,-93.29520656
Stk_MN_Minneapolis,3.40,3.20,3.70,3.2,0.07,45.01837203,-93.2867052
Stk_MN_St. Paul,3.10,2.80,3.30,3.2,-0.03,44.97567967,-93.11508278
Stk_MN_Rochester,1.50,1.30,1.70,3.2,-0.57,44.07283642,-92.53215289
Stk_MN_St. Paul,3.60,3.10,4.20,3.2,0.13,44.9527873,-93.04983067
Stk_MN_St. Paul,3.20,3.00,3.50,3.2,0.00,44.96061798,-93.12130269
Stk_MN_Rochester,3.50,2.90,4.20,3.2,0.10,44.03562002,-92.47310372
Stk_MN_Minneapolis,3.70,3.30,4.20,3.2,0.17,44.96182166,-93.22652995
Stk_MN_St. Paul,3.00,2.80,3.40,3.2,-0.07,44.94839824,-93.13963918
Stk_MN_St. Paul,3.50,3.30,3.80,3.2,0.10,44.96782326,-93.11526559
Stk_MN_Plymouth,2.10,1.90,2.40,3.2,-0.37,45.02759188,-93.41062802
